"","stressor.year","stressor.months","stressor.state","stressor.stressor","stressor.stress_pct"
"6201",2020,"April-June","United States","Disesases",5.5
"6202",2020,"April-June","United States","Pesticides",6.1
"6203",2020,"April-June","United States","Other",10.8
"6204",2020,"April-June","United States","Unknown",5.2
"6205",2020,"July-September","Alabama","Varroa mites",64.9
"6206",2020,"July-September","Alabama","Other pests/parasites",29.1
"6207",2020,"July-September","Alabama","Disesases",NA
"6208",2020,"July-September","Alabama","Pesticides",12
"6209",2020,"July-September","Alabama","Other",5.4
"6210",2020,"July-September","Alabama","Unknown",11.7
"6211",2020,"July-September","Arizona","Varroa mites",24.1
"6212",2020,"July-September","Arizona","Other pests/parasites",NA
"6213",2020,"July-September","Arizona","Disesases",1.9
"6214",2020,"July-September","Arizona","Pesticides",1.7
"6215",2020,"July-September","Arizona","Other",9.3
"6216",2020,"July-September","Arizona","Unknown",12.2
"6217",2020,"July-September","Arkansas","Varroa mites",33.9
"6218",2020,"July-September","Arkansas","Other pests/parasites",15.6
"6219",2020,"July-September","Arkansas","Disesases",3.9
"6220",2020,"July-September","Arkansas","Pesticides",13.9
"6221",2020,"July-September","Arkansas","Other",1.3
"6222",2020,"July-September","Arkansas","Unknown",8.6
"6223",2020,"July-September","California","Varroa mites",33.9
"6224",2020,"July-September","California","Other pests/parasites",11.4
"6225",2020,"July-September","California","Disesases",7.3
"6226",2020,"July-September","California","Pesticides",6.3
"6227",2020,"July-September","California","Other",8.1
"6228",2020,"July-September","California","Unknown",3.6
"6229",2020,"July-September","Colorado","Varroa mites",23.1
"6230",2020,"July-September","Colorado","Other pests/parasites",1.1
"6231",2020,"July-September","Colorado","Disesases",NA
"6232",2020,"July-September","Colorado","Pesticides",NA
"6233",2020,"July-September","Colorado","Other",6.3
"6234",2020,"July-September","Colorado","Unknown",19.8
"6235",2020,"July-September","Connecticut","Varroa mites",20.2
"6236",2020,"July-September","Connecticut","Other pests/parasites",1.4
"6237",2020,"July-September","Connecticut","Disesases",NA
"6238",2020,"July-September","Connecticut","Pesticides",NA
"6239",2020,"July-September","Connecticut","Other",4
"6240",2020,"July-September","Connecticut","Unknown",NA
"6241",2020,"July-September","Florida","Varroa mites",42.2
"6242",2020,"July-September","Florida","Other pests/parasites",19.9
"6243",2020,"July-September","Florida","Disesases",12.8
"6244",2020,"July-September","Florida","Pesticides",14.8
"6245",2020,"July-September","Florida","Other",7.9
"6246",2020,"July-September","Florida","Unknown",10.9
"6247",2020,"July-September","Georgia","Varroa mites",49.6
"6248",2020,"July-September","Georgia","Other pests/parasites",22.5
"6249",2020,"July-September","Georgia","Disesases",3.5
"6250",2020,"July-September","Georgia","Pesticides",3.4
"6251",2020,"July-September","Georgia","Other",5.3
"6252",2020,"July-September","Georgia","Unknown",13
"6253",2020,"July-September","Hawaii","Varroa mites",62.7
"6254",2020,"July-September","Hawaii","Other pests/parasites",63.5
"6255",2020,"July-September","Hawaii","Disesases",NA
"6256",2020,"July-September","Hawaii","Pesticides",NA
"6257",2020,"July-September","Hawaii","Other",0.5
"6258",2020,"July-September","Hawaii","Unknown",NA
"6259",2020,"July-September","Idaho","Varroa mites",45
"6260",2020,"July-September","Idaho","Other pests/parasites",2.6
"6261",2020,"July-September","Idaho","Disesases",6.7
"6262",2020,"July-September","Idaho","Pesticides",10.9
"6263",2020,"July-September","Idaho","Other",9
"6264",2020,"July-September","Idaho","Unknown",3.8
"6265",2020,"July-September","Illinois","Varroa mites",28.1
"6266",2020,"July-September","Illinois","Other pests/parasites",15.6
"6267",2020,"July-September","Illinois","Disesases",1.8
"6268",2020,"July-September","Illinois","Pesticides",4.9
"6269",2020,"July-September","Illinois","Other",6.6
"6270",2020,"July-September","Illinois","Unknown",8.4
"6271",2020,"July-September","Indiana","Varroa mites",41.4
"6272",2020,"July-September","Indiana","Other pests/parasites",12
"6273",2020,"July-September","Indiana","Disesases",1.7
"6274",2020,"July-September","Indiana","Pesticides",24.5
"6275",2020,"July-September","Indiana","Other",0.7
"6276",2020,"July-September","Indiana","Unknown",1.3
"6277",2020,"July-September","Iowa","Varroa mites",49.1
"6278",2020,"July-September","Iowa","Other pests/parasites",29.4
"6279",2020,"July-September","Iowa","Disesases",3.9
"6280",2020,"July-September","Iowa","Pesticides",6.3
"6281",2020,"July-September","Iowa","Other",4.5
"6282",2020,"July-September","Iowa","Unknown",NA
"6283",2020,"July-September","Kansas","Varroa mites",93.8
"6284",2020,"July-September","Kansas","Other pests/parasites",24.8
"6285",2020,"July-September","Kansas","Disesases",15.6
"6286",2020,"July-September","Kansas","Pesticides",34.1
"6287",2020,"July-September","Kansas","Other",2.1
"6288",2020,"July-September","Kansas","Unknown",NA
"6289",2020,"July-September","Kentucky","Varroa mites",23.3
"6290",2020,"July-September","Kentucky","Other pests/parasites",4
"6291",2020,"July-September","Kentucky","Disesases",1.4
"6292",2020,"July-September","Kentucky","Pesticides",1.6
"6293",2020,"July-September","Kentucky","Other",2.4
"6294",2020,"July-September","Kentucky","Unknown",5.1
"6295",2020,"July-September","Louisiana","Varroa mites",27.2
"6296",2020,"July-September","Louisiana","Other pests/parasites",14.4
"6297",2020,"July-September","Louisiana","Disesases",4.7
"6298",2020,"July-September","Louisiana","Pesticides",0.8
"6299",2020,"July-September","Louisiana","Other",3.6
"6300",2020,"July-September","Louisiana","Unknown",3.4
"6301",2020,"July-September","Maine","Varroa mites",65.2
"6302",2020,"July-September","Maine","Other pests/parasites",2.5
"6303",2020,"July-September","Maine","Disesases",0.7
"6304",2020,"July-September","Maine","Pesticides",NA
"6305",2020,"July-September","Maine","Other",4.6
"6306",2020,"July-September","Maine","Unknown",6.2
"6307",2020,"July-September","Maryland","Varroa mites",17.6
"6308",2020,"July-September","Maryland","Other pests/parasites",4.8
"6309",2020,"July-September","Maryland","Disesases",NA
"6310",2020,"July-September","Maryland","Pesticides",NA
"6311",2020,"July-September","Maryland","Other",0.6
"6312",2020,"July-September","Maryland","Unknown",2.9
"6313",2020,"July-September","Massachusetts","Varroa mites",29.7
"6314",2020,"July-September","Massachusetts","Other pests/parasites",1.6
"6315",2020,"July-September","Massachusetts","Disesases",1.5
"6316",2020,"July-September","Massachusetts","Pesticides",0.8
"6317",2020,"July-September","Massachusetts","Other",1.2
"6318",2020,"July-September","Massachusetts","Unknown",0.7
"6319",2020,"July-September","Michigan","Varroa mites",53.1
"6320",2020,"July-September","Michigan","Other pests/parasites",14.5
"6321",2020,"July-September","Michigan","Disesases",3.4
"6322",2020,"July-September","Michigan","Pesticides",8.9
"6323",2020,"July-September","Michigan","Other",5.9
"6324",2020,"July-September","Michigan","Unknown",1
"6325",2020,"July-September","Minnesota","Varroa mites",46.3
"6326",2020,"July-September","Minnesota","Other pests/parasites",3.7
"6327",2020,"July-September","Minnesota","Disesases",NA
"6328",2020,"July-September","Minnesota","Pesticides",8.2
"6329",2020,"July-September","Minnesota","Other",2.2
"6330",2020,"July-September","Minnesota","Unknown",1.7
"6331",2020,"July-September","Mississippi","Varroa mites",45.7
"6332",2020,"July-September","Mississippi","Other pests/parasites",41.8
"6333",2020,"July-September","Mississippi","Disesases",NA
"6334",2020,"July-September","Mississippi","Pesticides",NA
"6335",2020,"July-September","Mississippi","Other",3.3
"6336",2020,"July-September","Mississippi","Unknown",6.2
"6337",2020,"July-September","Missouri","Varroa mites",30.8
"6338",2020,"July-September","Missouri","Other pests/parasites",8.8
"6339",2020,"July-September","Missouri","Disesases",NA
"6340",2020,"July-September","Missouri","Pesticides",1.1
"6341",2020,"July-September","Missouri","Other",2.4
"6342",2020,"July-September","Missouri","Unknown",2.4
"6343",2020,"July-September","Montana","Varroa mites",36.6
"6344",2020,"July-September","Montana","Other pests/parasites",2.1
"6345",2020,"July-September","Montana","Disesases",0.9
"6346",2020,"July-September","Montana","Pesticides",NA
"6347",2020,"July-September","Montana","Other",8.6
"6348",2020,"July-September","Montana","Unknown",1.2
"6349",2020,"July-September","Nebraska","Varroa mites",23.4
"6350",2020,"July-September","Nebraska","Other pests/parasites",0.8
"6351",2020,"July-September","Nebraska","Disesases",3.3
"6352",2020,"July-September","Nebraska","Pesticides",19.8
"6353",2020,"July-September","Nebraska","Other",21.4
"6354",2020,"July-September","Nebraska","Unknown",NA
"6355",2020,"July-September","New Jersey","Varroa mites",21.7
"6356",2020,"July-September","New Jersey","Other pests/parasites",5.6
"6357",2020,"July-September","New Jersey","Disesases",NA
"6358",2020,"July-September","New Jersey","Pesticides",16.3
"6359",2020,"July-September","New Jersey","Other",NA
"6360",2020,"July-September","New Jersey","Unknown",NA
"6361",2020,"July-September","New Mexico","Varroa mites",33.8
"6362",2020,"July-September","New Mexico","Other pests/parasites",32.9
"6363",2020,"July-September","New Mexico","Disesases",NA
"6364",2020,"July-September","New Mexico","Pesticides",NA
"6365",2020,"July-September","New Mexico","Other",0.5
"6366",2020,"July-September","New Mexico","Unknown",NA
"6367",2020,"July-September","New York","Varroa mites",18.2
"6368",2020,"July-September","New York","Other pests/parasites",7.8
"6369",2020,"July-September","New York","Disesases",6.3
"6370",2020,"July-September","New York","Pesticides",3.3
"6371",2020,"July-September","New York","Other",2.1
"6372",2020,"July-September","New York","Unknown",1.1
"6373",2020,"July-September","North Carolina","Varroa mites",70.5
"6374",2020,"July-September","North Carolina","Other pests/parasites",17.9
"6375",2020,"July-September","North Carolina","Disesases",NA
"6376",2020,"July-September","North Carolina","Pesticides",NA
"6377",2020,"July-September","North Carolina","Other",NA
"6378",2020,"July-September","North Carolina","Unknown",NA
"6379",2020,"July-September","North Dakota","Varroa mites",61.3
"6380",2020,"July-September","North Dakota","Other pests/parasites",15.9
"6381",2020,"July-September","North Dakota","Disesases",12.3
"6382",2020,"July-September","North Dakota","Pesticides",4.1
"6383",2020,"July-September","North Dakota","Other",9.3
"6384",2020,"July-September","North Dakota","Unknown",1.4
"6385",2020,"July-September","Ohio","Varroa mites",28.6
"6386",2020,"July-September","Ohio","Other pests/parasites",10.4
"6387",2020,"July-September","Ohio","Disesases",0.8
"6388",2020,"July-September","Ohio","Pesticides",3.7
"6389",2020,"July-September","Ohio","Other",10.8
"6390",2020,"July-September","Ohio","Unknown",1.4
"6391",2020,"July-September","Oklahoma","Varroa mites",52.4
"6392",2020,"July-September","Oklahoma","Other pests/parasites",8
"6393",2020,"July-September","Oklahoma","Disesases",0.9
"6394",2020,"July-September","Oklahoma","Pesticides",1.7
"6395",2020,"July-September","Oklahoma","Other",2.4
"6396",2020,"July-September","Oklahoma","Unknown",0.8
"6397",2020,"July-September","Oregon","Varroa mites",42.4
"6398",2020,"July-September","Oregon","Other pests/parasites",2.5
"6399",2020,"July-September","Oregon","Disesases",3.8
"6400",2020,"July-September","Oregon","Pesticides",0.5
"6401",2020,"July-September","Oregon","Other",7.1
"6402",2020,"July-September","Oregon","Unknown",2.4
"6403",2020,"July-September","Pennsylvania","Varroa mites",32.2
"6404",2020,"July-September","Pennsylvania","Other pests/parasites",12.3
"6405",2020,"July-September","Pennsylvania","Disesases",1.2
"6406",2020,"July-September","Pennsylvania","Pesticides",1.6
"6407",2020,"July-September","Pennsylvania","Other",5.5
"6408",2020,"July-September","Pennsylvania","Unknown",2.3
"6409",2020,"July-September","South Carolina","Varroa mites",27.1
"6410",2020,"July-September","South Carolina","Other pests/parasites",28.9
"6411",2020,"July-September","South Carolina","Disesases",NA
"6412",2020,"July-September","South Carolina","Pesticides",6.2
"6413",2020,"July-September","South Carolina","Other",1.5
"6414",2020,"July-September","South Carolina","Unknown",0.9
"6415",2020,"July-September","South Dakota","Varroa mites",87
"6416",2020,"July-September","South Dakota","Other pests/parasites",7
"6417",2020,"July-September","South Dakota","Disesases",2.1
"6418",2020,"July-September","South Dakota","Pesticides",64.9
"6419",2020,"July-September","South Dakota","Other",61.4
"6420",2020,"July-September","South Dakota","Unknown",2
"6421",2020,"July-September","Tennessee","Varroa mites",37.7
"6422",2020,"July-September","Tennessee","Other pests/parasites",15.5
"6423",2020,"July-September","Tennessee","Disesases",2.3
"6424",2020,"July-September","Tennessee","Pesticides",0.5
"6425",2020,"July-September","Tennessee","Other",2.4
"6426",2020,"July-September","Tennessee","Unknown",2.2
"6427",2020,"July-September","Texas","Varroa mites",20.2
"6428",2020,"July-September","Texas","Other pests/parasites",13.6
"6429",2020,"July-September","Texas","Disesases",2
"6430",2020,"July-September","Texas","Pesticides",6.7
"6431",2020,"July-September","Texas","Other",1.6
"6432",2020,"July-September","Texas","Unknown",0.6
"6433",2020,"July-September","Utah","Varroa mites",61.7
"6434",2020,"July-September","Utah","Other pests/parasites",NA
"6435",2020,"July-September","Utah","Disesases",NA
"6436",2020,"July-September","Utah","Pesticides",31.6
"6437",2020,"July-September","Utah","Other",3.7
"6438",2020,"July-September","Utah","Unknown",3.9
"6439",2020,"July-September","Vermont","Varroa mites",26.6
"6440",2020,"July-September","Vermont","Other pests/parasites",0.7
"6441",2020,"July-September","Vermont","Disesases",0.9
"6442",2020,"July-September","Vermont","Pesticides",3.8
"6443",2020,"July-September","Vermont","Other",0.9
"6444",2020,"July-September","Vermont","Unknown",NA
"6445",2020,"July-September","Virginia","Varroa mites",27.5
"6446",2020,"July-September","Virginia","Other pests/parasites",8.3
"6447",2020,"July-September","Virginia","Disesases",NA
"6448",2020,"July-September","Virginia","Pesticides",NA
"6449",2020,"July-September","Virginia","Other",4.1
"6450",2020,"July-September","Virginia","Unknown",5.8
"6451",2020,"July-September","Washington","Varroa mites",19.2
"6452",2020,"July-September","Washington","Other pests/parasites",NA
"6453",2020,"July-September","Washington","Disesases",NA
"6454",2020,"July-September","Washington","Pesticides",10.5
"6455",2020,"July-September","Washington","Other",1.3
"6456",2020,"July-September","Washington","Unknown",0.6
"6457",2020,"July-September","West Virginia","Varroa mites",17.7
"6458",2020,"July-September","West Virginia","Other pests/parasites",10.1
"6459",2020,"July-September","West Virginia","Disesases",4.7
"6460",2020,"July-September","West Virginia","Pesticides",4.7
"6461",2020,"July-September","West Virginia","Other",1.7
"6462",2020,"July-September","West Virginia","Unknown",2.6
"6463",2020,"July-September","Wisconsin","Varroa mites",43.1
"6464",2020,"July-September","Wisconsin","Other pests/parasites",22.8
"6465",2020,"July-September","Wisconsin","Disesases",12.9
